,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2163,2022-01-07 00:00:00,0.12302702226693432,-0.4661978503004964,0.7758384906431678,0.027642608284283728,0.21563132694272139,0.026216151829715095,0.026216151829715095,0.026216151829715095,0.004934363411466602,0.004934363411466602,0.004934363411466602,0.020541341811019864,0.020541341811019864,0.020541341811019864,0.0007404466072286248,0.0007404466072286248,0.0007404466072286248,0.0,0.0,0.0,0.14924317409664942
2164,2022-01-07 01:00:00,0.1230409891571915,-0.48048653332597835,0.7830339441082091,0.027606309053535723,0.21574576283640914,0.018508473585214028,0.018508473585214028,0.018508473585214028,-0.0021040728453931563,-0.0021040728453931563,-0.0021040728453931563,0.019877260360937864,0.019877260360937864,0.019877260360937864,0.000735286069669325,0.000735286069669325,0.000735286069669325,0.0,0.0,0.0,0.14154946274240554
2165,2022-01-07 02:00:00,0.12305495604744866,-0.4794212336916416,0.7987079698605336,0.027570009822788153,0.215860198730096,0.013732595675250817,0.013732595675250817,0.013732595675250817,-0.00608933249424043,-0.00608933249424043,-0.00608933249424043,0.019091453910794847,0.019091453910794847,0.019091453910794847,0.000730474258696401,0.000730474258696401,0.000730474258696401,0.0,0.0,0.0,0.1367875517226995
2166,2022-01-07 03:00:00,0.12306892293770594,-0.5239460576621005,0.770578256808092,0.02753371059203969,0.21597463462378555,0.012567803731761295,0.012567803731761295,0.012567803731761295,-0.006350304222984892,-0.006350304222984892,-0.006350304222984892,0.01819209805214356,0.01819209805214356,0.01819209805214356,0.0007260099026026269,0.0007260099026026269,0.0007260099026026269,0.0,0.0,0.0,0.13563672666946724
2167,2022-01-07 04:00:00,0.12308288982796312,-0.5117724921507083,0.7857630923556,0.027497411361292134,0.21608907051747236,0.013214495013448317,0.013214495013448317,0.013214495013448317,-0.004695853537207219,-0.004695853537207219,-0.004695853537207219,0.017188456839304696,0.017188456839304696,0.017188456839304696,0.00072189171135084,0.00072189171135084,0.00072189171135084,0.0,0.0,0.0,0.13629738484141143
2168,2022-01-07 05:00:00,0.12309685671822028,-0.4952205088871106,0.7986952171981516,0.027461112130544578,0.2162035064111601,0.01320630821247829,0.01320630821247829,0.01320630821247829,-0.003602587053100897,-0.003602587053100897,-0.003602587053100897,0.016090776888929324,0.016090776888929324,0.016090776888929324,0.0007181183766498643,0.0007181183766498643,0.0007181183766498643,0.0,0.0,0.0,0.13630316493069858
2169,2022-01-07 06:00:00,0.12311082360847744,-0.5050765651285986,0.775251073314648,0.02742481289979656,0.21631794230484785,0.011488817358888159,0.011488817358888159,0.011488817358888159,-0.004136041661579427,-0.004136041661579427,-0.004136041661579427,0.014910170448424163,0.014910170448424163,0.014910170448424163,0.0007146885720434275,0.0007146885720434275,0.0007146885720434275,0.0,0.0,0.0,0.1345996409673656
2170,2022-01-07 07:00:00,0.12312479049873462,-0.49999070405275997,0.7932442062769818,0.027388513669049003,0.2164323781985347,0.008946865673539538,0.008946865673539538,0.008946865673539538,-0.005423224119726737,-0.005423224119726737,-0.005423224119726737,0.013658488840250256,0.013658488840250256,0.013658488840250256,0.0007116009530160216,0.0007116009530160216,0.0007116009530160216,0.0,0.0,0.0,0.13207165617227415
2171,2022-01-07 08:00:00,0.12313875738899178,-0.5044693930203958,0.7869333862251033,0.027352214438301,0.21654681409222243,0.0071166751022820164,0.0071166751022820164,0.0071166751022820164,-0.0059403668555477315,-0.0059403668555477315,-0.0059403668555477315,0.012348187800774107,0.012348187800774107,0.012348187800774107,0.0007088541570556379,0.0007088541570556379,0.0007088541570556379,0.0,0.0,0.0,0.1302554324912738
2172,2022-01-07 09:00:00,0.12315272427924906,-0.481273485973523,0.7809198798536047,0.02731591520755298,0.216661249985912,0.006509255316431634,0.006509255316431634,0.006509255316431634,-0.005189377818018891,-0.005189377818018891,-0.005189377818018891,0.010992186330691177,0.010992186330691177,0.010992186330691177,0.0007064468037593484,0.0007064468037593484,0.0007064468037593484,0.0,0.0,0.0,0.12966197959568068
2173,2022-01-07 10:00:00,0.12316669116950624,-0.484885667593903,0.788430450519051,0.027279615976804977,0.21677568587959883,0.006193176135518698,0.006193176135518698,0.006193176135518698,-0.004114922109929396,-0.004114922109929396,-0.004114922109929396,0.009603720750552509,0.009603720750552509,0.009603720750552509,0.0007043774948955844,0.0007043774948955844,0.0007043774948955844,0.0,0.0,0.0,0.12935986730502494
2174,2022-01-07 11:00:00,0.1231806580597634,-0.5113867844044031,0.7212840976801083,0.02724331674605741,0.21689012177328656,0.00491473293026593,0.00491473293026593,0.00491473293026593,-0.003984107591205815,-0.003984107591205815,-0.003984107591205815,0.00819619570693858,0.00819619570693858,0.00819619570693858,0.0007026448145331652,0.0007026448145331652,0.0007026448145331652,0.0,0.0,0.0,0.12809539099002934
2175,2022-01-07 12:00:00,0.12319462495002056,-0.5508393011649024,0.7629088540059997,0.027207017515309403,0.2170045576669743,0.002496438888798254,0.002496438888798254,0.002496438888798254,-0.004987842352703808,-0.004987842352703808,-0.004987842352703808,0.006783033912411867,0.006783033912411867,0.006783033912411867,0.0007012473290901957,0.0007012473290901957,0.0007012473290901957,0.0,0.0,0.0,0.1256910638388188
2176,2022-01-07 13:00:00,0.12320859184027773,-0.5760416431208855,0.7885136243959493,0.027170718284561846,0.21711899356066117,6.894705783576809e-05,6.894705783576809e-05,6.894705783576809e-05,-0.006008762942115435,-0.006008762942115435,-0.006008762942115435,0.005377526412494925,0.005377526412494925,0.005377526412494925,0.0007001835874562777,0.0007001835874562777,0.0007001835874562777,0.0,0.0,0.0,0.12327753889811349
2177,2022-01-07 14:00:00,0.12322255873053489,-0.5542060776930132,0.7686391953520847,0.027134419053813842,0.2172334294543489,-0.0010330219078208533,-0.0010330219078208533,-0.0010330219078208533,-0.005725159190582349,-0.005725159190582349,-0.005725159190582349,0.003992685161696673,0.003992685161696673,0.003992685161696673,0.0006994521210648251,0.0006994521210648251,0.0006994521210648251,0.0,0.0,0.0,0.12218953682271404
2178,2022-01-07 15:00:00,0.12323652562079207,-0.4728195468552,0.7742982970298009,0.027098119823066286,0.21734786534803663,-0.0005012370017331351,-0.0005012370017331351,-0.0005012370017331351,-0.003841388106067285,-0.003841388106067285,-0.003841388106067285,0.002641099660356528,0.002641099660356528,0.002641099660356528,0.0006990514439776234,0.0006990514439776234,0.0006990514439776234,0.0,0.0,0.0,0.12273528861905894
2179,2022-01-07 16:00:00,0.12325049251104934,-0.5081034404890636,0.7199662646122135,0.02706182059231781,0.2174623012417253,0.0008664942931337324,0.0008664942931337324,0.0008664942931337324,-0.0011672851108896825,-0.0011672851108896825,-0.0011672851108896825,0.0013347993509891885,0.0013347993509891885,0.0013347993509891885,0.0006989800530342272,0.0006989800530342272,0.0006989800530342272,0.0,0.0,0.0,0.12411698680418308
2180,2022-01-07 17:00:00,0.12326445940130651,-0.5610665953080359,0.7455783186431872,0.027025521361570253,0.21757673713541303,0.002239512023543902,0.002239512023543902,0.002239512023543902,0.0014551522000943518,0.0014551522000943518,0.0014551522000943518,8.51233955889516e-05,8.51233955889516e-05,8.51233955889516e-05,0.0006992364278605988,0.0006992364278605988,0.0006992364278605988,0.0,0.0,0.0,0.12550397142485042
2181,2022-01-07 18:00:00,0.12327842629156369,-0.5350153895184568,0.7447929095315078,0.02698922213082225,0.21769117302910077,0.0037233606860447932,0.0037233606860447932,0.0037233606860447932,0.0041209422912320565,0.0041209422912320565,0.0041209422912320565,-0.001097400636231866,-0.001097400636231866,-0.001097400636231866,0.0006998190310446029,0.0006998190310446029,0.0006998190310446029,0.0,0.0,0.0,0.12700178697760847
2182,2022-01-07 19:00:00,0.12329239318182085,-0.574503407388293,0.7379043113971449,0.02695292290007469,0.2178056089227876,0.006067166058730849,0.006067166058730849,0.006067166058730849,0.00756960750024774,0.00756960750024774,0.00756960750024774,-0.0022031677497007496,-0.0022031677497007496,-0.0022031677497007496,0.0007007263081838578,0.0007007263081838578,0.0007007263081838578,0.0,0.0,0.0,0.1293595592405517
2183,2022-01-07 20:00:00,0.12330636007207801,-0.48779521967511597,0.769819654787221,0.026916623669326675,0.21792004481647534,0.009335346237794103,0.009335346237794103,0.009335346237794103,0.011856984444554046,0.011856984444554046,0.011856984444554046,-0.003223594894754418,-0.003223594894754418,-0.003223594894754418,0.0007019566879944777,0.0007019566879944777,0.0007019566879944777,0.0,0.0,0.0,0.13264170630987213
2184,2022-01-07 21:00:00,0.12332032696233519,-0.5235723439542065,0.7916210853329634,0.026880324438579118,0.2180344807101631,0.012001949460716864,0.012001949460716864,0.012001949460716864,0.015449648458326422,0.015449648458326422,0.015449648458326422,-0.0041512075800190385,-0.0041512075800190385,-0.0041512075800190385,0.0007035085824094793,0.0007035085824094793,0.0007035085824094793,0.0,0.0,0.0,0.13532227642305206
2185,2022-01-07 22:00:00,0.12333429385259247,-0.5002674125233761,0.7772274260704692,0.026844025207830653,0.21814891660385177,0.011670180802768881,0.011670180802768881,0.011670180802768881,0.015944513165007793,0.015944513165007793,0.015944513165007793,-0.0049797127489314245,-0.0049797127489314245,-0.0049797127489314245,0.0007053803866925123,0.0007053803866925123,0.0007053803866925123,0.0,0.0,0.0,0.13500447465536136
2186,2022-01-07 23:00:00,0.12334826074284963,-0.5060471721137157,0.7683966506106209,0.026807725977083096,0.2182633524975395,0.007032929910835501,0.007032929910835501,0.007032929910835501,0.012029416540025317,0.012029416540025317,0.012029416540025317,-0.005704057108709103,-0.005704057108709103,-0.005704057108709103,0.0007075704795192851,0.0007075704795192851,0.0007075704795192851,0.0,0.0,0.0,0.13038119065368514
2187,2022-01-08 00:00:00,0.12336222763310681,-0.5032248247723501,0.7546669917713767,0.02677142674633508,0.21837778839122632,-0.0006760296467337152,-0.0006760296467337152,-0.0006760296467337152,0.004934363411767184,0.004934363411767184,0.004934363411767184,-0.006320470281572,-0.006320470281572,-0.006320470281572,0.0007100772230710999,0.0007100772230710999,0.0007100772230710999,0.0,0.0,0.0,0.12268619798637309
2188,2022-01-08 01:00:00,0.12337619452336397,-0.5277267634316389,0.7524859832522234,0.02673512751558752,0.21849222428491408,-0.008217666217030106,-0.008217666217030106,-0.008217666217030106,-0.0021040728454491866,-0.0021040728454491866,-0.0021040728454491866,-0.006826492334741897,-0.006826492334741897,-0.006826492334741897,0.0007128989631609783,0.0007128989631609783,0.0007128989631609783,0.0,0.0,0.0,0.11515852830633387
2189,2022-01-08 02:00:00,0.12339016141362114,-0.5311641092896942,0.7061023077905296,0.026698828284839517,0.2186066601786018,-0.012594283907672013,-0.012594283907672013,-0.012594283907672013,-0.006089332494162372,-0.006089332494162372,-0.006089332494162372,-0.007220985442831857,-0.007220985442831857,-0.007220985442831857,0.0007160340293222129,0.0007160340293222129,0.0007160340293222129,0.0,0.0,0.0,0.11079587750594912
2190,2022-01-08 03:00:00,0.1234041283038783,-0.5335251903611306,0.7105853106508724,0.02666252905409196,0.21872109607228954,-0.013134953115510151,-0.013134953115510151,-0.013134953115510151,-0.006350304222916051,-0.006350304222916051,-0.006350304222916051,-0.007504129627506932,-0.007504129627506932,-0.007504129627506932,0.0007194807349128307,0.0007194807349128307,0.0007194807349128307,0.0,0.0,0.0,0.11026917518836815
